model_id,model_collection,mapped_tf_hgnc_symbol,mapped_tf_ensembl_gene_id,mapping_type
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,EN1,ENSG00000163064,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,EN2,ENSG00000164778,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,ESX1,ENSG00000123576,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,EVX1,ENSG00000106038,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,EVX2,ENSG00000174279,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,GBX1,ENSG00000164900,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,GBX2,ENSG00000168505,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,GSX1,ENSG00000169840,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,GSX2,ENSG00000180613,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,HESX1,ENSG00000163666,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,HOXA2,ENSG00000105996,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,HOXA3,ENSG00000105997,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,HOXB2,ENSG00000173917,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,HOXB3,ENSG00000120093,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,HOXD3,ENSG00000128652,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,ISX,ENSG00000175329,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,LBX1,ENSG00000138136,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,LBX2,ENSG00000179528,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,LHX1,ENSG00000273706,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,LHX2,ENSG00000106689,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,LHX3,ENSG00000107187,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,LHX4,ENSG00000121454,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,LHX5,ENSG00000089116,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,LHX6,ENSG00000106852,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,LHX8,ENSG00000162624,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,LHX9,ENSG00000143355,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,LMX1A,ENSG00000162761,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,LMX1B,ENSG00000136944,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,MEOX1,ENSG00000005102,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,MEOX2,ENSG00000106511,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,MIXL1,ENSG00000185155,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,MNX1,ENSG00000130675,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,MSX1,ENSG00000163132,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,MSX2,ENSG00000120149,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,NKX1-1,ENSG00000235608,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,NKX1-2,ENSG00000229544,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,NOBOX,ENSG00000106410,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,NOTO,ENSG00000214513,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,OTP,ENSG00000171540,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,PDX1,ENSG00000139515,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,PHOX2A,ENSG00000165462,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,PHOX2B,ENSG00000109132,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,PROP1,ENSG00000175325,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,PRRX1,ENSG00000116132,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,PRRX2,ENSG00000167157,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,RAX,ENSG00000134438,cognate
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,RAX2,ENSG00000173976,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,SEBOX,ENSG00000274529,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,SHOX,ENSG00000185960,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,SHOX2,ENSG00000168779,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,UNCX,ENSG00000164853,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,VAX1,ENSG00000148704,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,VAX2,ENSG00000116035,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,VSX1,ENSG00000100987,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,VSX2,ENSG00000119614,CIS-BP
RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,ZFHX2,ENSG00000136367,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,ALX1,ENSG00000180318,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,ALX3,ENSG00000156150,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,ALX4,ENSG00000052850,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,ARX,ENSG00000004848,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,BARHL1,ENSG00000125492,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,BARHL2,ENSG00000143032,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,BARX1,ENSG00000131668,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,BARX2,ENSG00000043039,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,BSX,ENSG00000188909,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,DRGX,ENSG00000165606,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,EMX1,ENSG00000135638,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,EMX2,ENSG00000170370,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,EN1,ENSG00000163064,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,EN2,ENSG00000164778,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,ESX1,ENSG00000123576,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,EVX1,ENSG00000106038,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,EVX2,ENSG00000174279,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,GBX1,ENSG00000164900,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,GBX2,ENSG00000168505,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,GSX1,ENSG00000169840,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,GSX2,ENSG00000180613,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,HESX1,ENSG00000163666,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,HOXA2,ENSG00000105996,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,HOXA3,ENSG00000105997,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,HOXB2,ENSG00000173917,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,HOXB3,ENSG00000120093,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,HOXD3,ENSG00000128652,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,ISX,ENSG00000175329,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,LBX1,ENSG00000138136,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,LBX2,ENSG00000179528,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,LHX1,ENSG00000273706,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,LHX2,ENSG00000106689,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,LHX3,ENSG00000107187,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,LHX4,ENSG00000121454,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,LHX5,ENSG00000089116,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,LHX6,ENSG00000106852,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,LHX8,ENSG00000162624,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,LHX9,ENSG00000143355,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,LMX1A,ENSG00000162761,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,LMX1B,ENSG00000136944,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,MEOX1,ENSG00000005102,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,MEOX2,ENSG00000106511,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,MIXL1,ENSG00000185155,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,MNX1,ENSG00000130675,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,MSX1,ENSG00000163132,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,MSX2,ENSG00000120149,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,NKX1-1,ENSG00000235608,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,NKX1-2,ENSG00000229544,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,NOBOX,ENSG00000106410,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,NOTO,ENSG00000214513,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,OTP,ENSG00000171540,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,PDX1,ENSG00000139515,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,PHOX2A,ENSG00000165462,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,PHOX2B,ENSG00000109132,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,PROP1,ENSG00000175325,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,PRRX1,ENSG00000116132,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,PRRX2,ENSG00000167157,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,RAX,ENSG00000134438,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,RAX2,ENSG00000173976,cognate
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,SEBOX,ENSG00000274529,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,SHOX,ENSG00000185960,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,SHOX2,ENSG00000168779,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,UNCX,ENSG00000164853,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,VAX1,ENSG00000148704,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,VAX2,ENSG00000116035,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,VSX1,ENSG00000100987,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,VSX2,ENSG00000119614,CIS-BP
RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,ZFHX2,ENSG00000136367,CIS-BP
RBCK1_FL_TG40NCATATG_YWN_jolma2025_0_3_7mer,primary,RBCK1,ENSG00000125826,cognate
RBSN_FL_TT40NCTCGTC_YWQA_jolma2025_0_2_7mer,primary,RBSN,ENSG00000131381,cognate
RELA_DBD_TGATCC20NCTA_KI_nitta2015_1_3_7mer,primary,REL,ENSG00000162924,CIS-BP
RELA_DBD_TGATCC20NCTA_KI_nitta2015_1_3_7mer,primary,RELA,ENSG00000173039,cognate
RELA_DBD_TGATCC20NCTA_KI_nitta2015_1_3_7mer,primary,RELB,ENSG00000104856,CIS-BP
REXO4_FL_AT40NGAGAGG_YWJA_jolma2025_0_3_7mer,primary,REXO4,ENSG00000148300,cognate
RFX1_eDBD_TCTATA40NTAT_KAN_yin2017_0_3_7mer,primary,RFX1,ENSG00000132005,cognate
RFX1_eDBD_TCTATA40NTAT_KAN_yin2017_0_3_7mer,primary,RFX2,ENSG00000087903,CIS-BP
RFX1_eDBD_TCTATA40NTAT_KAN_yin2017_0_3_7mer,primary,RFX3,ENSG00000080298,CIS-BP
RFX1_eDBD_TCTATA40NTAT_KAN_yin2017_0_3_7mer,primary,RFX4,ENSG00000111783,CIS-BP
RFX1_eDBD_TCTATA40NTAT_KAN_yin2017_0_3_7mer,primary,RFX6,ENSG00000185002,CIS-BP
RFX1_eDBD_TTTAGG40NTCT_KS_yin2017_0_2_7mer,secondary-first-batch,RFX1,ENSG00000132005,cognate
RFX1_eDBD_TTTAGG40NTCT_KS_yin2017_0_2_7mer,secondary-first-batch,RFX2,ENSG00000087903,CIS-BP
RFX1_eDBD_TTTAGG40NTCT_KS_yin2017_0_2_7mer,secondary-first-batch,RFX3,ENSG00000080298,CIS-BP
RFX1_eDBD_TTTAGG40NTCT_KS_yin2017_0_2_7mer,secondary-first-batch,RFX4,ENSG00000111783,CIS-BP
RFX1_eDBD_TTTAGG40NTCT_KS_yin2017_0_2_7mer,secondary-first-batch,RFX6,ENSG00000185002,CIS-BP
RFX1_eDBD_TTTAGG40NTCT_KS_yin2017_1_2_7mer,secondary-novel-batch,RFX1,ENSG00000132005,cognate
RFX1_eDBD_TTTAGG40NTCT_KS_yin2017_1_2_7mer,secondary-novel-batch,RFX2,ENSG00000087903,CIS-BP
RFX1_eDBD_TTTAGG40NTCT_KS_yin2017_1_2_7mer,secondary-novel-batch,RFX3,ENSG00000080298,CIS-BP
RFX1_eDBD_TTTAGG40NTCT_KS_yin2017_1_2_7mer,secondary-novel-batch,RFX4,ENSG00000111783,CIS-BP
RFX1_eDBD_TTTAGG40NTCT_KS_yin2017_1_2_7mer,secondary-novel-batch,RFX6,ENSG00000185002,CIS-BP
RFX2_NA_TAACCC20NCCA_ESY_yang2017_0_3_7mer,primary,RFX1,ENSG00000132005,CIS-BP
RFX2_NA_TAACCC20NCCA_ESY_yang2017_0_3_7mer,primary,RFX2,ENSG00000087903,cognate
RFX2_NA_TAACCC20NCCA_ESY_yang2017_0_3_7mer,primary,RFX3,ENSG00000080298,CIS-BP
RFX2_NA_TAACCC20NCCA_ESY_yang2017_0_3_7mer,primary,RFX4,ENSG00000111783,CIS-BP
RFX2_NA_TAACCC20NCCA_ESY_yang2017_0_3_7mer,primary,RFX6,ENSG00000185002,CIS-BP
RFX3_eDBD_TGATCG40NATC_KAN_yin2017_1_3_7mer,secondary-first-batch,RFX1,ENSG00000132005,CIS-BP
RFX3_eDBD_TGATCG40NATC_KAN_yin2017_1_3_7mer,secondary-first-batch,RFX2,ENSG00000087903,CIS-BP
RFX3_eDBD_TGATCG40NATC_KAN_yin2017_1_3_7mer,secondary-first-batch,RFX3,ENSG00000080298,cognate
RFX3_eDBD_TGATCG40NATC_KAN_yin2017_1_3_7mer,secondary-first-batch,RFX4,ENSG00000111783,CIS-BP
RFX3_eDBD_TGATCG40NATC_KAN_yin2017_1_3_7mer,secondary-first-batch,RFX6,ENSG00000185002,CIS-BP
RFX3_NA_TGGCTT20NGA_AC_jolma2013_1_2_7mer,primary,RFX1,ENSG00000132005,CIS-BP
RFX3_NA_TGGCTT20NGA_AC_jolma2013_1_2_7mer,primary,RFX2,ENSG00000087903,CIS-BP
RFX3_NA_TGGCTT20NGA_AC_jolma2013_1_2_7mer,primary,RFX3,ENSG00000080298,cognate
RFX3_NA_TGGCTT20NGA_AC_jolma2013_1_2_7mer,primary,RFX4,ENSG00000111783,CIS-BP
RFX3_NA_TGGCTT20NGA_AC_jolma2013_1_2_7mer,primary,RFX6,ENSG00000185002,CIS-BP
RFX3_NA_TGGCTT20NGA_ESAC_yang2017_0_4_7mer,secondary-novel-batch,RFX1,ENSG00000132005,CIS-BP
RFX3_NA_TGGCTT20NGA_ESAC_yang2017_0_4_7mer,secondary-novel-batch,RFX2,ENSG00000087903,CIS-BP
RFX3_NA_TGGCTT20NGA_ESAC_yang2017_0_4_7mer,secondary-novel-batch,RFX3,ENSG00000080298,cognate
RFX3_NA_TGGCTT20NGA_ESAC_yang2017_0_4_7mer,secondary-novel-batch,RFX4,ENSG00000111783,CIS-BP
RFX3_NA_TGGCTT20NGA_ESAC_yang2017_0_4_7mer,secondary-novel-batch,RFX6,ENSG00000185002,CIS-BP
RFX4_eDBD_TACTCG40NCAA_KAN_yin2017_0_3_7mer,primary,RFX1,ENSG00000132005,CIS-BP
RFX4_eDBD_TACTCG40NCAA_KAN_yin2017_0_3_7mer,primary,RFX2,ENSG00000087903,CIS-BP
RFX4_eDBD_TACTCG40NCAA_KAN_yin2017_0_3_7mer,primary,RFX3,ENSG00000080298,CIS-BP
RFX4_eDBD_TACTCG40NCAA_KAN_yin2017_0_3_7mer,primary,RFX4,ENSG00000111783,cognate
RFX4_eDBD_TACTCG40NCAA_KAN_yin2017_0_3_7mer,primary,RFX6,ENSG00000185002,CIS-BP
RFX4_eDBD_TCTATT40NCAT_KR_yin2017_1_2_7mer,secondary-novel-batch,RFX1,ENSG00000132005,CIS-BP
RFX4_eDBD_TCTATT40NCAT_KR_yin2017_1_2_7mer,secondary-novel-batch,RFX2,ENSG00000087903,CIS-BP
RFX4_eDBD_TCTATT40NCAT_KR_yin2017_1_2_7mer,secondary-novel-batch,RFX3,ENSG00000080298,CIS-BP
RFX4_eDBD_TCTATT40NCAT_KR_yin2017_1_2_7mer,secondary-novel-batch,RFX4,ENSG00000111783,cognate
RFX4_eDBD_TCTATT40NCAT_KR_yin2017_1_2_7mer,secondary-novel-batch,RFX6,ENSG00000185002,CIS-BP
RFX5_eDBD_TTGATG40NATC_KO_yin2017_0_4_7mer,primary,RFX5,ENSG00000143390,cognate
RFX5_eDBD_TTGATG40NATC_KO_yin2017_0_4_7mer,primary,RFX7,ENSG00000181827,CIS-BP
RFX7_eDBD_TCGTCC40NGCC_KT_yin2017_0_4_7mer,primary,RFX5,ENSG00000143390,CIS-BP
RFX7_eDBD_TCGTCC40NGCC_KT_yin2017_0_4_7mer,primary,RFX7,ENSG00000181827,cognate
RFX8_FL_CC40NTGAGTA_YWGA_jolma2025_0_3_7mer,primary,RFX8,ENSG00000196460,cognate
RHOXF1_FL_TGAGAG40NCGC_KZ_yin2017_0_4_7mer,secondary-first-batch,RHOXF1,ENSG00000101883,cognate
RHOXF1_NA_TTAGAA20NTA_AE_jolma2013_1_4_7mer,primary,RHOXF1,ENSG00000101883,cognate
RHOXF2_FL_TCTACG40NCTC_KW_yin2017_0_4_7mer,primary,RHOXF2,ENSG00000131721,cognate
RHOXF2_FL_TCTACG40NCTC_KW_yin2017_0_4_7mer,primary,RHOXF2B,ENSG00000203989,CIS-BP
RLF_DBD2_AG40NGGAATC_YWPA_jolma2025_0_3_7mer,primary,RLF,ENSG00000117000,cognate
RORA_NA_TCTGTA30NTGG_AI_jolma2013_1_4_7mer,primary,ESR1,ENSG00000091831,CIS-BP
RORA_NA_TCTGTA30NTGG_AI_jolma2013_1_4_7mer,primary,ESR2,ENSG00000140009,CIS-BP
RORA_NA_TCTGTA30NTGG_AI_jolma2013_1_4_7mer,primary,NR1D1,ENSG00000126368,CIS-BP
RORA_NA_TCTGTA30NTGG_AI_jolma2013_1_4_7mer,primary,NR1D2,ENSG00000174738,CIS-BP
RORA_NA_TCTGTA30NTGG_AI_jolma2013_1_4_7mer,primary,NR1H2,ENSG00000131408,CIS-BP
RORA_NA_TCTGTA30NTGG_AI_jolma2013_1_4_7mer,primary,NR1H3,ENSG00000025434,CIS-BP
RORA_NA_TCTGTA30NTGG_AI_jolma2013_1_4_7mer,primary,NR1H4,ENSG00000012504,CIS-BP
RORA_NA_TCTGTA30NTGG_AI_jolma2013_1_4_7mer,primary,NR2C1,ENSG00000120798,CIS-BP
RORA_NA_TCTGTA30NTGG_AI_jolma2013_1_4_7mer,primary,NR2C2,ENSG00000177463,CIS-BP
RORA_NA_TCTGTA30NTGG_AI_jolma2013_1_4_7mer,primary,NR2F1,ENSG00000175745,CIS-BP
RORA_NA_TCTGTA30NTGG_AI_jolma2013_1_4_7mer,primary,NR2F2,ENSG00000185551,CIS-BP
RORA_NA_TCTGTA30NTGG_AI_jolma2013_1_4_7mer,primary,NR2F6,ENSG00000160113,CIS-BP
RORA_NA_TCTGTA30NTGG_AI_jolma2013_1_4_7mer,primary,NR4A1,ENSG00000123358,CIS-BP
RORA_NA_TCTGTA30NTGG_AI_jolma2013_1_4_7mer,primary,NR4A2,ENSG00000153234,CIS-BP
RORA_NA_TCTGTA30NTGG_AI_jolma2013_1_4_7mer,primary,NR4A3,ENSG00000119508,CIS-BP
RORA_NA_TCTGTA30NTGG_AI_jolma2013_1_4_7mer,primary,NR5A1,ENSG00000136931,CIS-BP
RORA_NA_TCTGTA30NTGG_AI_jolma2013_1_4_7mer,primary,NR5A2,ENSG00000116833,CIS-BP
RORA_NA_TCTGTA30NTGG_AI_jolma2013_1_4_7mer,primary,NR6A1,ENSG00000148200,CIS-BP
RORA_NA_TCTGTA30NTGG_AI_jolma2013_1_4_7mer,primary,PPARA,ENSG00000186951,CIS-BP
RORA_NA_TCTGTA30NTGG_AI_jolma2013_1_4_7mer,primary,PPARD,ENSG00000112033,CIS-BP
RORA_NA_TCTGTA30NTGG_AI_jolma2013_1_4_7mer,primary,PPARG,ENSG00000132170,CIS-BP
RORA_NA_TCTGTA30NTGG_AI_jolma2013_1_4_7mer,primary,RARA,ENSG00000131759,CIS-BP
RORA_NA_TCTGTA30NTGG_AI_jolma2013_1_4_7mer,primary,RARB,ENSG00000077092,CIS-BP
RORA_NA_TCTGTA30NTGG_AI_jolma2013_1_4_7mer,primary,RARG,ENSG00000172819,CIS-BP
RORA_NA_TCTGTA30NTGG_AI_jolma2013_1_4_7mer,primary,RORA,ENSG00000069667,cognate
RORA_NA_TCTGTA30NTGG_AI_jolma2013_1_4_7mer,primary,RORB,ENSG00000198963,CIS-BP
RORA_NA_TCTGTA30NTGG_AI_jolma2013_1_4_7mer,primary,RORC,ENSG00000143365,CIS-BP
RORA_NA_TCTGTA30NTGG_AI_jolma2013_1_4_7mer,primary,RXRA,ENSG00000186350,CIS-BP
RORA_NA_TCTGTA30NTGG_AI_jolma2013_1_4_7mer,primary,RXRB,ENSG00000204231,CIS-BP
RORA_NA_TCTGTA30NTGG_AI_jolma2013_1_4_7mer,primary,RXRG,ENSG00000143171,CIS-BP
RORA_NA_TCTGTA30NTGG_AI_jolma2013_1_4_7mer,primary,THRA,ENSG00000126351,CIS-BP
RORA_NA_TCTGTA30NTGG_AI_jolma2013_1_4_7mer,primary,THRB,ENSG00000151090,CIS-BP
RORB_eDBD_TTCGGG40NGAG_KS_yin2017_0_4_7mer,primary,ESR1,ENSG00000091831,CIS-BP
RORB_eDBD_TTCGGG40NGAG_KS_yin2017_0_4_7mer,primary,ESR2,ENSG00000140009,CIS-BP
RORB_eDBD_TTCGGG40NGAG_KS_yin2017_0_4_7mer,primary,NR1D1,ENSG00000126368,CIS-BP
RORB_eDBD_TTCGGG40NGAG_KS_yin2017_0_4_7mer,primary,NR1D2,ENSG00000174738,CIS-BP
RORB_eDBD_TTCGGG40NGAG_KS_yin2017_0_4_7mer,primary,NR1H2,ENSG00000131408,CIS-BP
RORB_eDBD_TTCGGG40NGAG_KS_yin2017_0_4_7mer,primary,NR1H3,ENSG00000025434,CIS-BP
RORB_eDBD_TTCGGG40NGAG_KS_yin2017_0_4_7mer,primary,NR1H4,ENSG00000012504,CIS-BP
RORB_eDBD_TTCGGG40NGAG_KS_yin2017_0_4_7mer,primary,NR2C1,ENSG00000120798,CIS-BP
RORB_eDBD_TTCGGG40NGAG_KS_yin2017_0_4_7mer,primary,NR2C2,ENSG00000177463,CIS-BP
RORB_eDBD_TTCGGG40NGAG_KS_yin2017_0_4_7mer,primary,NR2F1,ENSG00000175745,CIS-BP
RORB_eDBD_TTCGGG40NGAG_KS_yin2017_0_4_7mer,primary,NR2F2,ENSG00000185551,CIS-BP
RORB_eDBD_TTCGGG40NGAG_KS_yin2017_0_4_7mer,primary,NR2F6,ENSG00000160113,CIS-BP
